7838	Against a Dark Background	1994-00-00	Hu	23	261	\N
7839	Growing Up Weightless	1994-00-00	Hu	23	261	\N
7840	The Thread That Binds the Bones	1994-00-00	Hu	23	261	\N
7841	The Gripping Hand^The Moat Around Murcheson's Eye (UK)	1994-00-00	Hu	23	261	\N
7842	Manhattan Transfer	1994-00-00	Hu	23	261	\N
7843	Nightside the Long Sun	1994-00-00	Hu	23	261	\N
7844	Mirror Dance	1995-00-00	Hu	23	261	\N
7845	Mother of Storms	1995-00-00	Hu	23	261	\N
7846	Beggars and Choosers	1995-00-00	Hu	23	261	\N
7847	Brittle Innings	1995-00-00	Hu	23	261	\N
7848	Towing Jehovah	1995-00-00	Hu	23	261	\N
7850	Parable of the Sower	1995-00-00	Hu	23	261	\N
7852	Somewhere East of Life	1995-00-00	Hu	23	261	\N
7853	Climbing Olympus	1995-00-00	Hu	23	261	\N
7854	The Stars Are Also Fire	1995-00-00	Hu	23	261	\N
7855	Solis	1995-00-00	Hu	23	261	\N
7856	Feersum Endjinn	1995-00-00	Hu	23	261	\N
7857	Ring	1995-00-00	Hu	23	261	\N
7858	Moving Mars	1995-00-00	Hu	23	261	\N
7859	Furious Gulf	1995-00-00	Hu	23	261	\N
7860	Five Hundred Years After	1995-00-00	Hu	23	261	\N
7861	Finder	1995-00-00	Hu	23	261	\N
7862	Foreigner	1995-00-00	Hu	23	261	\N
7863	Tripoint	1995-00-00	Hu	23	261	\N
7864	Rama Revealed	1995-00-00	Hu	23	261	\N
7865	Love & Sleep	1995-00-00	Hu	23	261	\N
7866	Memory & Dream	1995-00-00	Hu	23	261	\N
7867	This Side of Judgement	1995-00-00	Hu	23	261	\N
7868	Permutation City	1995-00-00	Hu	23	261	\N
7869	Midshipman's Hope	1995-00-00	Hu	23	261	\N
7870	Queen City Jazz	1995-00-00	Hu	23	261	\N
7871	Bride of the Rat God	1995-00-00	Hu	23	261	\N
7872	A Quantum Murder	1995-00-00	Hu	23	261	\N
7873	North Wind	1995-00-00	Hu	23	261	\N
7874	Wildlife	1995-00-00	Hu	23	261	\N
7875	The Bastard Prince	1995-00-00	Hu	23	261	\N
7876	Storm Warning	1995-00-00	Hu	23	261	\N
7877	Gun, with Occasional Music	1995-00-00	Hu	23	261	\N
7878	Summer of Love	1995-00-00	Hu	23	261	\N
7879	Diamond Mask	1995-00-00	Hu	23	261	\N
7880	Pasquale's Angel	1995-00-00	Hu	23	261	\N
7881	The Dolphins of Pern	1995-00-00	Hu	23	261	\N
7882	Aggressor Six	1995-00-00	Hu	23	261	\N
7883	The Engines of God	1995-00-00	Hu	23	261	\N
7884	Terminal Café^Necroville	1995-00-00	Hu	23	261	\N
7885	Half the Day is Night	1995-00-00	Hu	23	261	\N
7886	The Quorum	1995-00-00	Hu	23	261	\N
7887	Wergild	1995-00-00	Hu	23	261	\N
7888	The Voices of Heaven	1995-00-00	Hu	23	261	\N
7889	Temporary Agency	1995-00-00	Hu	23	261	\N
7890	A Miracle of Rare Design	1995-00-00	Hu	23	261	\N
7891	Starmind	1995-00-00	Hu	23	261	\N
7892	End of an Era	1995-00-00	Hu	23	261	\N
7893	Foreigner	1995-00-00	Hu	23	261	\N
7894	Trouble and Her Friends	1995-00-00	Hu	23	261	\N
7895	Larque on the Wing	1995-00-00	Hu	23	261	\N
7896	The Jericho Iteration	1995-00-00	Hu	23	261	\N
7897	Heavy Weather	1995-00-00	Hu	23	261	\N
7898	A College of Magics	1995-00-00	Hu	23	261	\N
7899	The Iron Dragon's Daughter	1995-00-00	Hu	23	261	\N
7900	Shadow's End	1995-00-00	Hu	23	261	\N
7901	Genetic Soldier	1995-00-00	Hu	23	261	\N
7902	Worldwar: In the Balance	1995-00-00	Hu	23	261	\N
7903	Field of Dishonor	1995-00-00	Hu	23	261	\N
7904	Mysterium	1995-00-00	Hu	23	261	\N
7905	Caldé of the Long Sun	1995-00-00	Hu	23	261	\N
7906	Lake of the Long Sun	1995-00-00	Hu	23	261	\N
7907	The Diamond Age	1996-00-00	Hu	23	261	\N
7908	The Time Ships	1996-00-00	Hu	23	261	\N
7909	Brightness Reef	1996-00-00	Hu	23	261	\N
7910	The Terminal Experiment^Hobson's Choice	1996-00-00	Hu	23	261	\N
7911	Remake	1996-00-00	Hu	23	261	\N
7913	Legacy	1996-00-00	Hu	23	261	\N
7914	Sailing Bright Eternity	1996-00-00	Hu	23	261	\N
7915	Cetaganda	1996-00-00	Hu	23	261	\N
7916	Alvin Journeyman	1996-00-00	Hu	23	261	\N
7917	Invader	1996-00-00	Hu	23	261	\N
7918	Evolution's Shore^Chaga	1996-00-00	Hu	23	261	\N
7919	Expiration Date	1996-00-00	Hu	23	261	\N
7920	The Ganymede Club	1996-00-00	Hu	23	261	\N
7921	Worldwar: Tilting the Balance	1996-00-00	Hu	23	261	\N
7922	Metropolitan	1996-00-00	Hu	23	261	\N
7923	Blue Mars	1997-00-00	Hu	23	261	\N
7924	Memory	1997-00-00	Hu	23	261	\N
7925	Remnant Population	1997-00-00	Hu	23	261	\N
7926	Starplex	1997-00-00	Hu	23	261	\N
7927	Holy Fire	1997-00-00	Hu	23	261	\N
7929	Encounter with Tiber	1997-00-00	Hu	23	261	\N
7930	Shadowdance	1997-00-00	Hu	23	261	\N
7931	Excession	1997-00-00	Hu	23	261	\N
7932	One for the Morning Glory	1997-00-00	Hu	23	261	\N
7933	Voyage	1997-00-00	Hu	23	261	\N
7934	Pirates of the Universe	1997-00-00	Hu	23	261	\N
7935	Infinity's Shore	1997-00-00	Hu	23	261	\N
7936	Lunatics	1997-00-00	Hu	23	261	\N
7937	Firestar	1997-00-00	Hu	23	261	\N
7938	Wildside	1997-00-00	Hu	23	261	\N
7939	A Game of Thrones	1997-00-00	Hu	23	261	\N
7940	Endymion	1997-00-00	Hu	23	261	\N
7941	Forever Peace	1998-00-00	Hu	23	261	\N
7942	City on Fire	1998-00-00	Hu	23	261	\N
7943	The Rise of Endymion	1998-00-00	Hu	23	261	\N
7944	Frameshift	1998-00-00	Hu	23	261	\N
7945	Jack Faust	1998-00-00	Hu	23	261	\N
7947	Diaspora	1998-00-00	Hu	23	261	\N
7948	Saint Leibowitz and the Wild Horse Woman	1998-00-00	Hu	23	261	\N
7949	Earthquake Weather	1998-00-00	Hu	23	261	\N
7950	To Say Nothing of the Dog	1999-00-00	Hu	23	261	\N
7951	Children of God	1999-00-00	Hu	23	261	\N
7952	Darwinia	1999-00-00	Hu	23	261	\N
7953	Distraction	1999-00-00	Hu	23	261	\N
7954	Factoring Humanity	1999-00-00	Hu	23	261	\N
7956	Komarr	1999-00-00	Hu	23	261	\N
7957	Brown Girl in the Ring	1999-00-00	Hu	23	261	\N
7958	Mission Child	1999-00-00	Hu	23	261	\N
7959	Island in the Sea of Time	1999-00-00	Hu	23	261	\N
7960	A Deepness in the Sky	2000-00-00	Hu	23	261	\N
7961	A Civil Campaign	2000-00-00	Hu	23	261	\N
7962	Cryptonomicon	2000-00-00	Hu	23	261	\N
7963	Darwin's Radio	2000-00-00	Hu	23	261	\N
7964	Harry Potter and the Prisoner of Azkaban	2000-00-00	Hu	23	261	\N
7966	Ender's Shadow	2000-00-00	Hu	23	261	\N
7967	The Conqueror's Child	2000-00-00	Hu	23	261	\N
7968	Teranesia	2000-00-00	Hu	23	261	\N
7969	Forever Free	2000-00-00	Hu	23	261	\N
7970	A Clash of Kings	2000-00-00	Hu	23	261	\N
7971	Souls in the Great Machine	2000-00-00	Hu	23	261	\N
7972	There and Back Again	2000-00-00	Hu	23	261	\N
7973	The Fifth Elephant	2000-00-00	Hu	23	261	\N
7974	Flashforward	2000-00-00	Hu	23	261	\N
7975	On Blue's Waters	2000-00-00	Hu	23	261	\N
7976	Harry Potter and the Goblet of Fire	2001-00-00	Hu	23	261	\N
7977	A Storm of Swords	2001-00-00	Hu	23	261	\N
7978	Calculating God	2001-00-00	Hu	23	261	\N
7979	The Sky Road	2001-00-00	Hu	23	261	\N
7980	Midnight Robber	2001-00-00	Hu	23	261	\N
7982	The Telling	2001-00-00	Hu	23	261	\N
7983	Declare	2001-00-00	Hu	23	261	\N
7984	In Green's Jungles	2001-00-00	Hu	23	261	\N
7985	American Gods	2002-00-00	Hu	23	261	\N
7986	The Curse of Chalion	2002-00-00	Hu	23	261	\N
7987	Passage	2002-00-00	Hu	23	261	\N
7988	Perdido Street Station	2002-00-00	Hu	23	261	\N
7989	The Chronoliths	2002-00-00	Hu	23	261	\N
7990	Cosmonaut Keep	2002-00-00	Hu	23	261	\N
7992	Spherical Harmonic	2002-00-00	Hu	23	261	\N
7993	The Other Wind	2002-00-00	Hu	23	261	\N
7994	The Skies of Pern	2002-00-00	Hu	23	261	\N
7995	Deepsix	2002-00-00	Hu	23	261	\N
7996	Nekropolis	2002-00-00	Hu	23	261	\N
7997	Declare	2002-00-00	Hu	23	261	\N
7998	Thief of Time	2002-00-00	Hu	23	261	\N
7999	The Outpost	2002-00-00	Hu	23	261	\N
8000	Revelation Space	2002-00-00	Hu	23	261	\N
8001	Point of Dreams	2002-00-00	Hu	23	261	\N
8002	Return to the Whorl	2002-00-00	Hu	23	261	\N
8003	Hominids	2003-00-00	Hu	23	261	\N
8004	Kiln People^Kil'n People	2003-00-00	Hu	23	261	\N
8005	The Scar	2003-00-00	Hu	23	261	\N
8006	The Years of Rice and Salt	2003-00-00	Hu	23	261	\N
8007	Bones of the Earth	2003-00-00	Hu	23	261	\N
8008	Riders of the Purple Wage	1968-00-00	Hu	23	263	\N
8009	Weyr Search	1968-00-00	Hu	23	263	\N
8010	Damnation Alley	1968-00-00	Hu	23	263	\N
8011	The Star Pit	1968-00-00	Hu	23	263	\N
8012	Hawksbill Station	1968-00-00	Hu	23	263	\N
8013	Nightwings	1969-00-00	Hu	23	263	\N
8014	Dragonrider	1969-00-00	Hu	23	263	\N
8015	Lines of Power	1969-00-00	Hu	23	263	\N
8016	Hawk Among the Sparrows	1969-00-00	Hu	23	263	\N
8017	Ship of Shadows	1970-00-00	Hu	23	263	\N
8018	A Boy and His Dog	1970-00-00	Hu	23	263	\N
8019	We All Die Naked	1970-00-00	Hu	23	263	\N
8020	Dramatic Mission	1970-00-00	Hu	23	263	\N
8021	To Jorslem	1970-00-00	Hu	23	263	\N
8022	Ill Met in Lankhmar	1971-00-00	Hu	23	263	\N
8023	The Thing in the Stone	1971-00-00	Hu	23	263	\N
8024	The Region Between	1971-00-00	Hu	23	263	\N
8025	The World Outside	1971-00-00	Hu	23	263	\N
8026	Beastchild	1971-00-00	Hu	23	263	\N
8028	The Snow Women	1971-00-00	Hu	23	263	\N
8029	The Queen of Air and Darkness	1972-00-00	Hu	23	263	\N
8030	A Meeting with Medusa	1972-00-00	Hu	23	263	\N
8031	The Fourth Profession	1972-00-00	Hu	23	263	\N
8032	Dread Empire	1972-00-00	Hu	23	263	\N
8033	A Special Kind of Morning	1972-00-00	Hu	23	263	\N
8034	The Word for World is Forest	1973-00-00	Hu	23	263	\N
8035	The Gold at the Starbow's End	1973-00-00	Hu	23	263	\N
8036	The Fifth Head of Cerberus	1973-00-00	Hu	23	263	\N
8037	Hero	1973-00-00	Hu	23	263	\N
8038	The Mercenary	1973-00-00	Hu	23	263	\N
8039	The Girl Who Was Plugged In	1974-00-00	Hu	23	263	\N
8040	The Death of Doctor Island	1974-00-00	Hu	23	263	\N
8041	Death and Designation Among the Asadi	1974-00-00	Hu	23	263	\N
8042	The White Otters of Childhood	1974-00-00	Hu	23	263	\N
8043	Chains of the Sea	1974-00-00	Hu	23	263	\N
8044	A Song for Lya	1975-00-00	Hu	23	263	\N
8045	Strangers	1975-00-00	Hu	23	263	\N
8046	Born with the Dead	1975-00-00	Hu	23	263	\N
8047	Riding the Torch	1975-00-00	Hu	23	263	\N
8048	Assault on a City	1975-00-00	Hu	23	263	\N
8049	Home Is the Hangman	1976-00-00	Hu	23	263	\N
8050	The Storms of Windhaven	1976-00-00	Hu	23	263	\N
8051	ARM	1976-00-00	Hu	23	263	\N
8052	The Silent Eyes of Time	1976-00-00	Hu	23	263	\N
8053	The Custodians	1976-00-00	Hu	23	263	\N
8054	By Any Other Name	1977-00-00	Hu	23	263	\N
8055	Houston, Houston, Do You Read?	1977-00-00	Hu	23	263	\N
8056	The Samurai and the Willows	1977-00-00	Hu	23	263	\N
8057	Piper at the Gates of Dawn	1977-00-00	Hu	23	263	\N
8058	Stardance	1978-00-00	Hu	23	263	\N
8059	In the Hall of the Martian Kings	1978-00-00	Hu	23	263	\N
8060	Aztecs	1978-00-00	Hu	23	263	\N
8061	A Snark in the Night	1978-00-00	Hu	23	263	\N
8062	The Wonderful Secret	1978-00-00	Hu	23	263	\N
8063	The Persistence of Vision	1979-00-00	Hu	23	263	\N
8064	Fireship	1979-00-00	Hu	23	263	\N
8065	The Watched	1979-00-00	Hu	23	263	\N
8066	Enemies of the System	1979-00-00	Hu	23	263	\N
8067	Seven American Nights	1979-00-00	Hu	23	263	\N
8068	Enemy Mine	1980-00-00	Hu	23	263	\N
8069	Songhouse	1980-00-00	Hu	23	263	\N
8070	The Moon Goddess and the Son	1980-00-00	Hu	23	263	\N
8071	Ker-Plop	1980-00-00	Hu	23	263	\N
8072	The Battle of the Abaco Reefs	1980-00-00	Hu	23	263	\N
8073	Lost Dorsai	1981-00-00	Hu	23	263	\N
8074	One-Wing	1981-00-00	Hu	23	263	\N
8075	Nightflyers	1981-00-00	Hu	23	263	\N
8076	The Brave Little Toaster	1981-00-00	Hu	23	263	\N
8077	All the Lies That Are My Life	1981-00-00	Hu	23	263	\N
8078	The Saturn Game	1982-00-00	Hu	23	263	\N
8079	In the Western Tradition	1982-00-00	Hu	23	263	\N
8080	Blue Champagne	1982-00-00	Hu	23	263	\N
8081	With Thimbles, with Forks, and Hope	1982-00-00	Hu	23	263	\N
8082	True Names	1982-00-00	Hu	23	263	\N
8083	Emergence	1982-00-00	Hu	23	263	\N
8084	Souls	1983-00-00	Hu	23	263	\N
8085	The Postman	1983-00-00	Hu	23	263	\N
8086	Unsound Variations	1983-00-00	Hu	23	263	\N
8087	Brainchild	1983-00-00	Hu	23	263	\N
8088	To Leave a Mark	1983-00-00	Hu	23	263	\N
8089	Another Orphan	1983-00-00	Hu	23	263	\N
8090	Cascade Point	1984-00-00	Hu	23	263	\N
8091	Hardfought	1984-00-00	Hu	23	263	\N
8092	In the Face of My Enemy	1984-00-00	Hu	23	263	\N
8093	Seeking	1984-00-00	Hu	23	263	\N
8094	Hurricane Claude	1984-00-00	Hu	23	263	\N
8095	Press Enter []	1985-00-00	Hu	23	263	\N
8096	Cyclops	1985-00-00	Hu	23	263	\N
8097	Valentina	1985-00-00	Hu	23	263	\N
8098	Summer Solstice	1985-00-00	Hu	23	263	\N
8099	Elemental	1985-00-00	Hu	23	263	\N
8100	24 Views of Mt. Fuji, by Hokusai	1986-00-00	Hu	23	263	\N
8101	Sailing to Byzantium	1986-00-00	Hu	23	263	\N
8102	The Only Neat Thing to Do	1986-00-00	Hu	23	263	\N
8103	Green Mars	1986-00-00	Hu	23	263	\N
8104	The Scapegoat	1986-00-00	Hu	23	263	\N
8105	Gilgamesh in the Outback	1987-00-00	Hu	23	263	\N
8106	Escape from Kathmandu	1987-00-00	Hu	23	263	\N
8107	R & R	1987-00-00	Hu	23	263	\N
8108	Spice Pogrom	1987-00-00	Hu	23	263	\N
8109	Eifelheim	1987-00-00	Hu	23	263	\N
8111	The Secret Sharer	1988-00-00	Hu	23	263	\N
8112	The Blind Geometer	1988-00-00	Hu	23	263	\N
8113	Mother Goddess of the World	1988-00-00	Hu	23	263	\N
8114	The Forest of Time	1988-00-00	Hu	23	263	\N
8115	The Last of the Winnebagos	1989-00-00	Hu	23	263	\N
8116	The Scalehunter's Beautiful Daughter	1989-00-00	Hu	23	263	\N
8117	Journals of the Plague Years	1989-00-00	Hu	23	263	\N
8118	The Calvin Coolidge Home for Dead Comedians	1989-00-00	Hu	23	263	\N
8119	Surfacing	1989-00-00	Hu	23	263	\N
8120	The Mountains of Mourning	1990-00-00	Hu	23	263	\N
8121	The Father of Stones	1990-00-00	Hu	23	263	\N
8122	A Touch of Lavender	1990-00-00	Hu	23	263	\N
8123	Time Out	1990-00-00	Hu	23	263	\N
8124	Tiny Tango	1990-00-00	Hu	23	263	\N
8126	Marîd Changes His Mind	1990-00-00	Hu	23	263	\N
8127	The Hemingway Hoax	1991-00-00	Hu	23	263	\N
8128	Bully!	1991-00-00	Hu	23	263	\N
8129	A Short, Sharp Shock	1991-00-00	Hu	23	263	\N
8130	Bones	1991-00-00	Hu	23	263	\N
8131	Fool to Believe	1991-00-00	Hu	23	263	\N
8133	Weatherman	1991-00-00	Hu	23	263	\N
8134	Beggars in Spain	1992-00-00	Hu	23	263	\N
8135	The Gallery of His Dreams	1992-00-00	Hu	23	263	\N
8136	Jack	1992-00-00	Hu	23	263	\N
8137	Griffin's Egg	1992-00-00	Hu	23	263	\N
8138	And Wild for to Hold	1992-00-00	Hu	23	263	\N
8139	Barnacle Bill the Spacer	1993-00-00	Hu	23	263	\N
8140	Stopping at Slowyear	1993-00-00	Hu	23	263	\N
8141	Protection	1993-00-00	Hu	23	263	\N
8142	Uh-Oh City	1993-00-00	Hu	23	263	\N
8143	The Territory	1993-00-00	Hu	23	263	\N
8145	Cleon the Emperor	1993-00-00	Hu	23	263	\N
8146	Silver or Gold	1993-00-00	Hu	23	263	\N
8147	Death of Reason	1993-00-00	Hu	23	263	\N
8148	Crux Gammata	1993-00-00	Hu	23	263	\N
8149	Blood Relations	1993-00-00	Hu	23	263	\N
8150	Resurrection	1993-00-00	Hu	23	263	\N
8151	Grownups	1993-00-00	Hu	23	263	\N
8152	Mark on the World	1993-00-00	Hu	23	263	\N
8153	The Virgin and the Dinosaur	1993-00-00	Hu	23	263	\N
8154	Synthesis	1993-00-00	Hu	23	263	\N
8155	Thebes of the Hundred Gates	1993-00-00	Hu	23	263	\N
8156	Deus X	1993-00-00	Hu	23	263	\N
8157	Damnbanna	1993-00-00	Hu	23	263	\N
8158	Griffin's Egg	1993-00-00	Hu	23	263	\N
8159	Naming the Flowers	1993-00-00	Hu	23	263	\N
8160	Down in the Bottomlands	1994-00-00	Hu	23	263	\N
8161	Wall, Stone, Craft	1994-00-00	Hu	23	263	\N
8162	Into the Miranda Rift	1994-00-00	Hu	23	263	\N
8163	The Night We Buried Road Dog	1994-00-00	Hu	23	263	\N
8164	An American Childhood	1994-00-00	Hu	23	263	\N
8165	Mefisto in Onyx	1994-00-00	Hu	23	263	\N
8167	The Beauty Addict	1994-00-00	Hu	23	263	\N
8168	A Far Countrie	1994-00-00	Hu	23	263	\N
8169	The Skeleton Key	1994-00-00	Hu	23	263	\N
8170	Sister Alice	1994-00-00	Hu	23	263	\N
8171	The Immediate Family	1994-00-00	Hu	23	263	\N
8172	Cold Iron	1994-00-00	Hu	23	263	\N
8173	Seven Views of Olduvai Gorge	1995-00-00	Hu	23	263	\N
8174	Les Fleurs du Mal	1995-00-00	Hu	23	263	\N
8175	Forgiveness Day	1995-00-00	Hu	23	263	\N
8176	Cri de Coeur	1995-00-00	Hu	23	263	\N
8177	Melodies of the Heart	1995-00-00	Hu	23	263	\N
8179	The Madonna of Futurity	1995-00-00	Hu	23	263	\N
8180	Remains of Adam	1995-00-00	Hu	23	263	\N
8181	Soon Comes Night	1995-00-00	Hu	23	263	\N
8182	The Last Plague	1995-00-00	Hu	23	263	\N
8183	Sam's War	1995-00-00	Hu	23	263	\N
8184	Song from a Broken Instrument	1995-00-00	Hu	23	263	\N
8185	Up the Rainbow	1995-00-00	Hu	23	263	\N
8186	Symphony for Skyfall	1995-00-00	Hu	23	263	\N
8187	Hard Target	1995-00-00	Hu	23	263	\N
8188	Last Summer at Mars Hill	1995-00-00	Hu	23	263	\N
8189	The Tetrahedron	1995-00-00	Hu	23	263	\N
8190	Haunted Humans	1995-00-00	Hu	23	263	\N
8191	Scissors Cut Paper Wrap Stone	1995-00-00	Hu	23	263	\N
8192	The Mermaid's Comb	1995-00-00	Hu	23	263	\N
8193	A Fall of Angels, or On the Possibility of Life Under Extreme Conditions	1995-00-00	Hu	23	263	\N
8194	Fan	1995-00-00	Hu	23	263	\N
8195	The Last Time	1995-00-00	Hu	23	263	\N
8196	Via Roma	1995-00-00	Hu	23	263	\N
8197	The Death of Captain Future	1996-00-00	Hu	23	263	\N
8198	A Woman's Liberation	1996-00-00	Hu	23	263	\N
8199	Bibi	1996-00-00	Hu	23	263	\N
8200	A Man of the People	1996-00-00	Hu	23	263	\N
8201	Fault Lines	1996-00-00	Hu	23	263	\N
8203	Harvest the Fire	1996-00-00	Hu	23	263	\N
8204	De Secretis Mulierum	1996-00-00	Hu	23	263	\N
8205	In Forests Afloat Upon the Sea	1996-00-00	Hu	23	263	\N
8206	We Were Out of Our Minds with Joy	1996-00-00	Hu	23	263	\N
8207	Final Review	1996-00-00	Hu	23	263	\N
8208	Hypocaust & Bathysphere	1996-00-00	Hu	23	263	\N
8209	At the Eschaton	1996-00-00	Hu	23	263	\N
8210	Hot Times in Magma City	1996-00-00	Hu	23	263	\N
8211	Inherit the Earth	1996-00-00	Hu	23	263	\N
8212	Mortimer Gray's "History of Death"	1996-00-00	Hu	23	263	\N
8213	The Ziggurat	1996-00-00	Hu	23	263	\N
8214	Blood of the Dragon	1997-00-00	Hu	23	263	\N
8215	Time Travelers Never Die	1997-00-00	Hu	23	263	\N
8216	Immersion	1997-00-00	Hu	23	263	\N
8217	Abandon in Place	1997-00-00	Hu	23	263	\N
8218	Gas Fish	1997-00-00	Hu	23	263	\N
8219	The Cost to Be Wise	1997-00-00	Hu	23	263	\N
8221	Bellwether	1997-00-00	Hu	23	263	\N
8223	Saddle Point Dreamtime	1997-00-00	Hu	23	263	\N
8224	Saddle Point Sequence	1997-00-00	Hu	23	263	\N
8225	The Unicorn Sonata	1997-00-00	Hu	23	263	\N
8226	Kilroy Was Here	1997-00-00	Hu	23	263	\N
8227	The City of God	1997-00-00	Hu	23	263	\N
8228	Airborn	1997-00-00	Hu	23	263	\N
8229	Verglas	1997-00-00	Hu	23	263	\N
8230	Fugue on a Sunken Continent	1997-00-00	Hu	23	263	\N
8231	Chrysalis	1997-00-00	Hu	23	263	\N
8232	Human History	1997-00-00	Hu	23	263	\N
8233	The Tree That Grew from the Sky	1997-00-00	Hu	23	263	\N
8234	Primrose and Thorn	1997-00-00	Hu	23	263	\N
8235	The Littlest Jackal	1997-00-00	Hu	23	263	\N
8236	"...Where Angels Fear to Tread"	1998-00-00	Hu	23	263	\N
8237	The Funeral March of the Marionettes	1998-00-00	Hu	23	263	\N
8238	Ecopoiesis	1998-00-00	Hu	23	263	\N
8239	Loose Ends	1998-00-00	Hu	23	263	\N
8240	Marrow	1998-00-00	Hu	23	263	\N
8242	Quinn's Deal	1998-00-00	Hu	23	263	\N
8243	The Golden Keeper	1998-00-00	Hu	23	263	\N
8244	In the Furnace of the Night	1998-00-00	Hu	23	263	\N
8245	Oceanic	1999-00-00	Hu	23	263	\N
8246	Aurora in Four Voices	1999-00-00	Hu	23	263	\N
8247	Story of Your Life	1999-00-00	Hu	23	263	\N
8248	Get Me to the Church on Time	1999-00-00	Hu	23	263	\N
8249	The Summer Isles	1999-00-00	Hu	23	263	\N
8251	Ancestral Voices	1999-00-00	Hu	23	263	\N
8252	The Days of Solomon Gursky	1999-00-00	Hu	23	263	\N
8253	A Princess of Helium	1999-00-00	Hu	23	263	\N
8254	The Winds of Marble Arch	2000-00-00	Hu	23	263	\N
8255	Forty, Counting Down	2000-00-00	Hu	23	263	\N
8256	The Astronaut from Wyoming	2000-00-00	Hu	23	263	\N
8257	Hunting the Snark	2000-00-00	Hu	23	263	\N
8258	Son Observe the Time	2000-00-00	Hu	23	263	\N
8260	The Actors	2000-00-00	Hu	23	263	\N
8261	Dapple: A Hwarhath Historical Romance	2000-00-00	Hu	23	263	\N
8262	Reality Check	2000-00-00	Hu	23	263	\N
8263	Living Trust	2000-00-00	Hu	23	263	\N
8264	The Executioners' Guild	2000-00-00	Hu	23	263	\N
8265	Old Music and the Slave Women	2000-00-00	Hu	23	263	\N
8266	The Wedding Album	2000-00-00	Hu	23	263	\N
8267	Baby's Fire	2000-00-00	Hu	23	263	\N
8268	Crocodile Rock	2000-00-00	Hu	23	263	\N
8269	Orphans of the Helix	2000-00-00	Hu	23	263	\N
8270	The Exile of Evening Star	2000-00-00	Hu	23	263	\N
8271	Twenty-One, Counting Up	2000-00-00	Hu	23	263	\N
8272	Argonautica	2000-00-00	Hu	23	263	\N
8273	Epiphany	2000-00-00	Hu	23	263	\N
8274	The Ultimate Earth	2001-00-00	Hu	23	263	\N
8275	A Roll of the Dice	2001-00-00	Hu	23	263	\N
8276	The Retrieval Artist	2001-00-00	Hu	23	263	\N
8277	Oracle	2001-00-00	Hu	23	263	\N
8278	Seventy-Two Letters	2001-00-00	Hu	23	263	\N
8279	Radiant Green Star	2001-00-00	Hu	23	263	\N
8281	Identity Crisis	2001-00-00	Hu	23	263	\N
8282	Under	2001-00-00	Hu	23	263	\N
8283	Fast Times at Fairmont High	2002-00-00	Hu	23	263	\N
8284	Stealing Alabama	2002-00-00	Hu	23	263	\N
8285	May Be Some Time	2002-00-00	Hu	23	263	\N
8286	The Chief Designer	2002-00-00	Hu	23	263	\N
8287	The Diamond Pit	2002-00-00	Hu	23	263	\N
8289	The Caravan from Troon	2002-00-00	Hu	23	263	\N
8290	Bug Out!	2002-00-00	Hu	23	263	\N
8291	Sunday Night Yams at Minnie and Earl's	2002-00-00	Hu	23	263	\N
8292	The Finder	2002-00-00	Hu	23	263	\N
8293	New Light on the Drake Equation	2002-00-00	Hu	23	263	\N
8294	The Last Hero	2002-00-00	Hu	23	263	\N
8295	Great Wall of Mars	2002-00-00	Hu	23	263	\N
8296	Shady Lady	2002-00-00	Hu	23	263	\N
8297	Eternity and Afterward	2002-00-00	Hu	23	263	\N
8298	Yesterday's Tomorrows	2002-00-00	Hu	23	263	\N
8299	deck.halls@boughs/holly	2002-00-00	Hu	23	263	\N
8300	Viewpoint	2002-00-00	Hu	23	263	\N
8301	Coraline	2003-00-00	Hu	23	263	\N
8302	Bronte's Egg	2003-00-00	Hu	23	263	\N
8303	A Year in the Linear City	2003-00-00	Hu	23	263	\N
8304	The Political Officer	2003-00-00	Hu	23	263	\N
8305	In Spirit	2003-00-00	Hu	23	263	\N
8306	Breathmoss	2003-00-00	Hu	23	263	\N
8307	The Darfsteller	1955-00-00	Hu	23	262	\N
8308	Exploration Team	1956-00-00	Hu	23	262	\N
8309	The Big Front Yard	1959-00-00	Hu	23	262	\N
8310	Unwillingly to School	1959-00-00	Hu	23	262	\N
8311	Captivity	1959-00-00	Hu	23	262	\N
8312	Reap the Dark Tide^Shark Ship	1959-00-00	Hu	23	262	\N
8313	A Deskful of Girls	1959-00-00	Hu	23	262	\N
8314	Second Game	1959-00-00	Hu	23	262	\N
8315	Rat in the Skull	1959-00-00	Hu	23	262	\N
8316	The Miracle-Workers	1959-00-00	Hu	23	262	\N
8317	The Last Castle	1967-00-00	Hu	23	262	\N
8318	Call Him Lord	1967-00-00	Hu	23	262	\N
8319	Apology to Inky	1967-00-00	Hu	23	262	\N
8320	The Alchemist	1967-00-00	Hu	23	262	\N
8321	An Ornament to His Profession	1967-00-00	Hu	23	262	\N
8322	The Eskimo Invasion	1967-00-00	Hu	23	262	\N
8323	The Manor of Roses	1967-00-00	Hu	23	262	\N
8324	For a Breath I Tarry	1967-00-00	Hu	23	262	\N
8325	This Moment of the Storm	1967-00-00	Hu	23	262	\N
8326	Gonna Roll the Bones	1968-00-00	Hu	23	262	\N
8327	Wizard's World	1968-00-00	Hu	23	262	\N
8328	Faith of Our Fathers	1968-00-00	Hu	23	262	\N
